None,ticker,date,closeadj
59844,ALL,2021-05-03,127.373
59845,ALL,2021-04-30,126.051
59846,ALL,2021-04-29,127.114
59847,ALL,2021-04-28,124.609
59848,ALL,2021-04-27,125.096
59849,ALL,2021-04-26,124.56
59850,ALL,2021-04-23,124.311
59851,ALL,2021-04-22,122.929
59852,ALL,2021-04-21,123.168
59853,ALL,2021-04-20,122.144
59854,ALL,2021-04-19,122.114
59855,ALL,2021-04-16,121.478
59856,ALL,2021-04-15,120.871
59857,ALL,2021-04-14,119.708
59858,ALL,2021-04-13,118.486
59859,ALL,2021-04-12,118.655
59860,ALL,2021-04-09,116.408
59861,ALL,2021-04-08,116.358
59862,ALL,2021-04-07,115.692
59863,ALL,2021-04-06,117.134
59864,ALL,2021-04-05,116.796
59865,ALL,2021-04-01,115.344
59866,ALL,2021-03-31,114.221
59867,ALL,2021-03-30,116.418
59868,ALL,2021-03-29,116.11
59869,ALL,2021-03-26,115.344
59870,ALL,2021-03-25,114.032
59871,ALL,2021-03-24,112.183
59872,ALL,2021-03-23,111.199
59873,ALL,2021-03-22,111.577
59874,ALL,2021-03-19,112.571
59875,ALL,2021-03-18,115.354
59876,ALL,2021-03-17,115.155
59877,ALL,2021-03-16,115.155
59878,ALL,2021-03-15,116.577
59879,ALL,2021-03-12,115.056
59880,ALL,2021-03-11,113.088
59881,ALL,2021-03-10,113.038
59882,ALL,2021-03-09,110.931
59883,ALL,2021-03-08,112.611
59884,ALL,2021-03-05,110.96
59885,ALL,2021-03-04,108.704
59886,ALL,2021-03-03,110.603
59887,ALL,2021-03-02,109.043
59888,ALL,2021-03-01,108.283
59889,ALL,2021-02-26,105.204
59890,ALL,2021-02-25,107.405
59891,ALL,2021-02-24,106.941
59892,ALL,2021-02-23,106.596
59893,ALL,2021-02-22,103.931
59894,ALL,2021-02-19,102.095
59895,ALL,2021-02-18,103.704
59896,ALL,2021-02-17,103.487
59897,ALL,2021-02-16,101.859
59898,ALL,2021-02-12,103.063
59899,ALL,2021-02-11,103.112
59900,ALL,2021-02-10,104.217
59901,ALL,2021-02-09,106.467
59902,ALL,2021-02-08,105.974
59903,ALL,2021-02-05,105.52
59904,ALL,2021-02-04,105.727
59905,ALL,2021-02-03,107.573
59906,ALL,2021-02-02,109.339
59907,ALL,2021-02-01,107.287
59908,ALL,2021-01-29,105.777
59909,ALL,2021-01-28,107.869
59910,ALL,2021-01-27,109.063
59911,ALL,2021-01-26,108.086
59912,ALL,2021-01-25,109.497
59913,ALL,2021-01-22,108.984
59914,ALL,2021-01-21,109.27
59915,ALL,2021-01-20,109.547
59916,ALL,2021-01-19,108.826
59917,ALL,2021-01-15,106.981
59918,ALK,2021-07-15,56.91
59919,ALK,2021-07-14,57.55
59920,ALK,2021-07-13,57.62
59921,ALK,2021-07-12,59.67
59922,ALK,2021-07-09,59.38
59923,ALK,2021-07-08,57.78
59924,ALK,2021-07-07,57.62
59925,ALK,2021-07-06,59.19
59926,ALK,2021-07-02,60.71
59927,ALK,2021-07-01,61.43
59928,ALK,2021-06-30,60.31
59929,ALK,2021-06-29,60.13
59930,ALK,2021-06-28,61.45
59931,ALK,2021-06-25,63.27
59932,ALK,2021-06-24,63.55
59933,ALK,2021-06-23,63.78
59934,ALK,2021-06-22,64.21
59935,ALK,2021-06-21,65.02
59936,ALK,2021-06-18,63.31
59937,ALK,2021-06-17,62.64
59938,ALK,2021-06-16,63.93
59939,ALK,2021-06-15,64.33
59940,ALK,2021-06-14,64.45
59941,ALK,2021-06-11,65.48
59942,ALK,2021-06-10,64.9
59943,ALK,2021-06-09,65.62
59944,ALK,2021-06-08,66.3
59945,ALK,2021-06-07,65.56
59946,ALK,2021-06-04,65.45
59947,ALK,2021-06-03,65.46
59948,ALK,2021-06-02,67.84
59949,ALK,2021-06-01,69.54
59950,ALK,2021-05-28,69.2
59951,ALK,2021-05-27,70.43
59952,ALK,2021-05-26,69.64
59953,ALK,2021-05-25,68.25
59954,ALK,2021-05-24,69.25
59955,ALK,2021-05-21,68.07
59956,ALK,2021-05-20,68.43
59957,ALK,2021-05-19,69.33
59958,ALK,2021-05-18,70.29
59959,ALK,2021-05-17,71.67
59960,ALK,2021-05-14,69.84
59961,ALK,2021-05-13,67.16
59962,ALK,2021-05-12,64.77
59963,ALK,2021-05-11,65.54
59964,ALK,2021-05-10,67.09
59965,ALK,2021-05-07,67.9
59966,ALK,2021-05-06,67.04
59967,ALK,2021-05-05,66.91
59968,ALK,2021-05-04,66.56
59969,ALK,2021-05-03,68.69
59970,ALK,2021-04-30,69.14
59971,ALK,2021-04-29,68.57
59972,ALK,2021-04-28,68.65
59973,ALK,2021-04-27,69.08
59974,ALK,2021-04-26,69.48
59975,ALK,2021-04-23,69.21
59976,ALK,2021-04-22,66.96
59977,ALK,2021-04-21,68.83
59978,ALK,2021-04-20,66.9
59979,ALK,2021-04-19,68.77
59980,ALK,2021-04-16,69.33
59981,ALK,2021-04-15,69.43
59982,ALK,2021-04-14,70.57
59983,ALK,2021-04-13,70.22
59984,ALK,2021-04-12,71.3
59985,ALK,2021-04-09,72.63
59986,ALK,2021-04-08,72.69
59987,ALK,2021-04-07,72.36
59988,ALK,2021-04-06,73.74
59989,ALK,2021-04-05,71.09
59990,ALK,2021-04-01,69.49
59991,ALK,2021-03-31,69.21
59992,ALK,2021-03-30,69.94
59993,ALK,2021-03-29,67.5
59994,ALK,2021-03-26,68.32
59995,ALK,2021-03-25,67.75
59996,ALK,2021-03-24,65.42
59997,ALK,2021-03-23,65.66
59998,ALK,2021-03-22,68.56
59999,ALK,2021-03-19,70.78
60000,ALK,2021-03-18,70.59
60001,ALK,2021-03-17,73.2
60002,ALK,2021-03-16,70.6
60003,ALK,2021-03-15,71.98
60004,ALK,2021-03-12,68.02
60005,ALK,2021-03-11,65.69
60006,ALK,2021-03-10,66.39
60007,ALK,2021-03-09,66.89
60008,ALK,2021-03-08,67.99
60009,ALK,2021-03-05,64.89
60010,ALK,2021-03-04,64.62
60011,ALK,2021-03-03,65.96
60012,ALK,2021-03-02,65.42
60013,ALK,2021-03-01,64.83
60014,ALK,2021-02-26,65.02
60015,ALK,2021-02-25,65.56
60016,ALK,2021-02-24,67.45
60017,ALK,2021-02-23,66.52
60018,ALK,2021-02-22,63.61
60019,ALK,2021-02-19,62.28
60020,ALK,2021-02-18,59.9
60021,ALK,2021-02-17,59.99
60022,ALK,2021-02-16,59.94
60023,ALK,2021-02-12,57.56
60024,ALK,2021-02-11,57.69
60025,ALK,2021-02-10,57.36
60026,ALK,2021-02-09,55.74
60027,ALK,2021-02-08,57.08
60028,ALK,2021-02-05,54.18
60029,ALK,2021-02-04,54.48
60030,ALK,2021-02-03,52.54
60031,ALK,2021-02-02,50.66
60032,ALK,2021-02-01,49.89
60033,ALK,2021-01-29,48.83
60034,ALK,2021-01-28,50.67
60035,ALK,2021-01-27,48.85
60036,ALK,2021-01-26,51.83
60037,ALK,2021-01-25,52.9
60038,ALK,2021-01-22,54.47
60039,ALK,2021-01-21,54.96
60040,ALK,2021-01-20,55.81
60041,ALK,2021-01-19,54.71
60042,ALK,2021-01-15,53.65
60043,ALGN,2021-07-15,621.7
60044,ALGN,2021-07-14,635.09
60045,ALGN,2021-07-13,642.4
60046,ALGN,2021-07-12,642.86
60047,ALGN,2021-07-09,627.19
60048,ALGN,2021-07-08,616.79
60049,ALGN,2021-07-07,612.22
60050,ALGN,2021-07-06,604.67
60051,ALGN,2021-07-02,624.17
60052,ALGN,2021-07-01,618.96
60053,ALGN,2021-06-30,611.0
60054,ALGN,2021-06-29,612.8
60055,ALGN,2021-06-28,621.52
60056,ALGN,2021-06-25,614.98
60057,ALGN,2021-06-24,617.39
60058,ALGN,2021-06-23,605.82
60059,ALGN,2021-06-22,604.71
60060,ALGN,2021-06-21,611.54
60061,ALGN,2021-06-18,601.64
60062,ALGN,2021-06-17,613.33
60063,ALGN,2021-06-16,599.6
60064,ALGN,2021-06-15,600.05
60065,ALGN,2021-06-14,605.77
60066,ALGN,2021-06-11,611.54
60067,ALGN,2021-06-10,612.15
60068,ALGN,2021-06-09,585.5
60069,ALGN,2021-06-08,589.76
60070,ALGN,2021-06-07,580.27
60071,ALGN,2021-06-04,582.35
60072,ALGN,2021-06-03,566.96
60073,ALGN,2021-06-02,575.49
60074,ALGN,2021-06-01,593.48
60075,ALGN,2021-05-28,590.15
60076,ALGN,2021-05-27,599.77
60077,ALGN,2021-05-26,596.69
60078,ALGN,2021-05-25,594.95
60079,ALGN,2021-05-24,604.45
60080,ALGN,2021-05-21,591.75
60081,ALGN,2021-05-20,587.9
60082,ALGN,2021-05-19,571.49
60083,ALGN,2021-05-18,569.5
60084,ALGN,2021-05-17,559.52
60085,ALGN,2021-05-14,569.04
60086,ALGN,2021-05-13,553.62
60087,ALGN,2021-05-12,548.64
60088,ALGN,2021-05-11,566.26
60089,ALGN,2021-05-10,554.5
60090,ALGN,2021-05-07,598.34
60091,ALGN,2021-05-06,584.72
60092,ALGN,2021-05-05,569.25
60093,ALGN,2021-05-04,582.15
60094,ALGN,2021-05-03,599.77
60095,ALGN,2021-04-30,595.53
60096,ALGN,2021-04-29,604.34
60097,ALGN,2021-04-28,613.36
60098,ALGN,2021-04-27,621.76
60099,ALGN,2021-04-26,617.24
60100,ALGN,2021-04-23,620.12
60101,ALGN,2021-04-22,615.31
60102,ALGN,2021-04-21,616.08
60103,ALGN,2021-04-20,596.2
60104,ALGN,2021-04-19,603.72
60105,ALGN,2021-04-16,606.33
60106,ALGN,2021-04-15,606.23
60107,ALGN,2021-04-14,594.93
60108,ALGN,2021-04-13,595.63
60109,ALGN,2021-04-12,601.11
60110,ALGN,2021-04-09,592.56
60111,ALGN,2021-04-08,575.75
60112,ALGN,2021-04-07,552.56
60113,ALGN,2021-04-06,553.84
60114,ALGN,2021-04-05,547.94
60115,ALGN,2021-04-01,545.05
60116,ALGN,2021-03-31,541.53
60117,ALGN,2021-03-30,524.33
60118,ALGN,2021-03-29,516.0
60119,ALGN,2021-03-26,528.34
60120,ALGN,2021-03-25,517.87
60121,ALGN,2021-03-24,506.17
60122,ALGN,2021-03-23,518.88
60123,ALGN,2021-03-22,530.6
60124,ALGN,2021-03-19,529.46
60125,ALGN,2021-03-18,514.36
60126,ALGN,2021-03-17,540.01
60127,ALGN,2021-03-16,542.54
60128,ALGN,2021-03-15,558.85
60129,ALGN,2021-03-12,536.44
60130,ALGN,2021-03-11,544.0
60131,ALGN,2021-03-10,511.79
60132,ALGN,2021-03-09,515.87
60133,ALGN,2021-03-08,496.07
60134,ALGN,2021-03-05,536.46
60135,ALGN,2021-03-04,520.45
60136,ALGN,2021-03-03,527.43
60137,ALGN,2021-03-02,563.21
60138,ALGN,2021-03-01,565.11
60139,ALGN,2021-02-26,567.11
60140,ALGN,2021-02-25,556.11
60141,ALGN,2021-02-24,573.26
60142,ALGN,2021-02-23,567.81
60143,ALGN,2021-02-22,579.54
60144,ALGN,2021-02-19,599.25
60145,ALGN,2021-02-18,594.99
60146,ALGN,2021-02-17,599.53
60147,ALGN,2021-02-16,614.21
60148,ALGN,2021-02-12,609.58
60149,ALGN,2021-02-11,599.0
60150,ALGN,2021-02-10,605.78
60151,ALGN,2021-02-09,615.0
60152,ALGN,2021-02-08,602.44
60153,ALGN,2021-02-05,620.45
60154,ALGN,2021-02-04,615.16
60155,ALGN,2021-02-03,546.18
60156,ALGN,2021-02-02,557.77
60157,ALGN,2021-02-01,543.05
60158,ALGN,2021-01-29,525.38
60159,ALGN,2021-01-28,536.58
60160,ALGN,2021-01-27,509.64
60161,ALGN,2021-01-26,535.1
60162,ALGN,2021-01-25,539.47
60163,ALGN,2021-01-22,534.08
60164,ALGN,2021-01-21,543.81
60165,ALGN,2021-01-20,564.37
60166,ALGN,2021-01-19,557.41
60167,ALGN,2021-01-15,567.23
60168,ALB,2021-07-15,185.83
60169,ALB,2021-07-14,182.52
60170,ALB,2021-07-13,184.86
60171,ALB,2021-07-12,187.49
60172,ALB,2021-07-09,175.51
60173,ALB,2021-07-08,167.91
60174,ALB,2021-07-07,170.04
60175,ALB,2021-07-06,168.56
60176,ALB,2021-07-02,170.65
60177,ALB,2021-07-01,172.03
60178,ALB,2021-06-30,168.46
60179,ALB,2021-06-29,167.54
60180,ALB,2021-06-28,169.05
60181,ALB,2021-06-25,166.77
60182,ALB,2021-06-24,165.97
60183,ALB,2021-06-23,163.67
60184,ALB,2021-06-22,161.58
60185,ALB,2021-06-21,161.41
60186,ALB,2021-06-18,157.97
60187,ALB,2021-06-17,163.87
60188,ALB,2021-06-16,165.28
60189,ALB,2021-06-15,166.03
60190,ALB,2021-06-14,168.34
60191,ALB,2021-06-11,170.18
60192,ALB,2021-06-10,167.78
60193,ALB,2021-06-09,173.966
60194,ALB,2021-06-08,175.602
60195,ALB,2021-06-07,170.384
60196,ALB,2021-06-04,173.138
60197,ALB,2021-06-03,167.78
60198,ALB,2021-06-02,169.965
60199,ALB,2021-06-01,171.032
60200,ALB,2021-05-28,166.693
60201,ALB,2021-05-27,168.169
60202,ALB,2021-05-26,161.824
60203,ALB,2021-05-25,157.654
60204,ALB,2021-05-24,159.22
60205,ALB,2021-05-21,159.21
60206,ALB,2021-05-20,157.624
60207,ALB,2021-05-19,156.616
60208,ALB,2021-05-18,158.98
60209,ALB,2021-05-17,157.424
60210,ALB,2021-05-14,163.43
60211,ALB,2021-05-13,157.324
60212,ALB,2021-05-12,154.241
60213,ALB,2021-05-11,160.128
60214,ALB,2021-05-10,159.11
60215,ALB,2021-05-07,162.343
60216,ALB,2021-05-06,152.496
60217,ALB,2021-05-05,166.762
60218,ALB,2021-05-04,161.734
60219,ALB,2021-05-03,165.605
60220,ALB,2021-04-30,167.78
60221,ALB,2021-04-29,167.231
60222,ALB,2021-04-28,169.007
60223,ALB,2021-04-27,169.356
60224,ALB,2021-04-26,170.174
60225,ALB,2021-04-23,160.856
60226,ALB,2021-04-22,155.439
60227,ALB,2021-04-21,152.695
60228,ALB,2021-04-20,148.176
60229,ALB,2021-04-19,157.135
60230,ALB,2021-04-16,151.677
60231,ALB,2021-04-15,150.161
60232,ALB,2021-04-14,152.575
60233,ALB,2021-04-13,148.235
60234,ALB,2021-04-12,147.367
60235,ALB,2021-04-09,146.978
60236,ALB,2021-04-08,145.831
60237,ALB,2021-04-07,143.367
60238,ALB,2021-04-06,152.535
60239,ALB,2021-04-05,149.872
60240,ALB,2021-04-01,150.39
60241,ALB,2021-03-31,145.771
60242,ALB,2021-03-30,145.053
60243,ALB,2021-03-29,146.07
60244,ALB,2021-03-26,150.051
60245,ALB,2021-03-25,148.585
60246,ALB,2021-03-24,146.29
60247,ALB,2021-03-23,146.13
60248,ALB,2021-03-22,151.797
60249,ALB,2021-03-19,151.149
60250,ALB,2021-03-18,152.166
60251,ALB,2021-03-17,155.548
60252,ALB,2021-03-16,155.0
60253,ALB,2021-03-15,158.462
60254,ALB,2021-03-12,156.915
60255,ALB,2021-03-11,160.896
60256,ALB,2021-03-10,151.58
60257,ALB,2021-03-09,145.081
60258,ALB,2021-03-08,140.025
60259,ALB,2021-03-05,143.2
60260,ALB,2021-03-04,140.841
60261,ALB,2021-03-03,146.305
60262,ALB,2021-03-02,152.994
60263,ALB,2021-03-01,152.227
60264,ALB,2021-02-26,156.467
60265,ALB,2021-02-25,152.755
60266,ALB,2021-02-24,160.14
60267,ALB,2021-02-23,153.889
60268,ALB,2021-02-22,155.75
60269,ALB,2021-02-19,155.432
60270,ALB,2021-02-18,140.791
60271,ALB,2021-02-17,156.726
60272,ALB,2021-02-16,161.433
60273,ALB,2021-02-12,163.862
60274,ALB,2021-02-11,159.095
60275,ALB,2021-02-10,155.313
60276,ALB,2021-02-09,157.94
60277,ALB,2021-02-08,160.796
60278,ALB,2021-02-05,156.427
60279,ALB,2021-02-04,154.168
60280,ALB,2021-02-03,161.115
60281,ALB,2021-02-02,168.45
60282,ALB,2021-02-01,165.584
60283,ALB,2021-01-29,161.891
60284,ALB,2021-01-28,165.584
60285,ALB,2021-01-27,168.052
60286,ALB,2021-01-26,174.551
60287,ALB,2021-01-25,176.084
60288,ALB,2021-01-22,172.889
60289,ALB,2021-01-21,175.576
60290,ALB,2021-01-20,179.338
60291,ALB,2021-01-19,184.375
60292,ALB,2021-01-15,179.289
60293,AKAM,2021-07-15,116.45
60294,AKAM,2021-07-14,116.01
60295,AKAM,2021-07-13,115.14
60296,AKAM,2021-07-12,115.55
60297,AKAM,2021-07-09,117.9
60298,AKAM,2021-07-08,117.72
60299,AKAM,2021-07-07,117.95
60300,AKAM,2021-07-06,117.19
60301,AKAM,2021-07-02,118.04
